stable_usage_key,choice_priority,territory,kind,celebration_id,mass_form,season,week,weekday,special_day,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,source_catalog,nigeria_selection_id,nigeria_source_date,gallery_source_url,gallery_text_edition,rsvce_selection_id,text_source_id,display_edition,resolution_status,review_notes
NG|celebration|ansgar_of_hamburg|day||,3,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|ansgar_of_hamburg|day||,4,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|ansgar_of_hamburg|day||,5,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|ansgar_of_hamburg|day||,6,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|ansgar_of_hamburg|day||,7,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|ansgar_of_hamburg|day||,8,NG,celebration,ansgar_of_hamburg,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,1,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,2,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,3,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|anthony_mary_claret|day||,4,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,5,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|anthony_mary_claret|day||,6,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,7,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_mary_claret|day||,8,NG,celebration,anthony_mary_claret,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,1,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,2,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,3,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|anthony_zaccaria|day||,4,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,5,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|anthony_zaccaria|day||,6,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,7,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|anthony_zaccaria|day||,8,NG,celebration,anthony_zaccaria,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|apollinaris_of_ravenna|day||,1,NG,celebration,apollinaris_of_ravenna,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|apollinaris_of_ravenna|day||,2,NG,celebration,apollinaris_of_ravenna,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|apollinaris_of_ravenna|day||,3,NG,celebration,apollinaris_of_ravenna,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|apollinaris_of_ravenna|day||,4,NG,celebration,apollinaris_of_ravenna,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|ascension_of_the_lord|day||,1,NG,celebration,ascension_of_the_lord,day,,,,,,,,"ps47:2-3,6-7,8-9",God has gone up with shouts of joy.,nigeria_psalm_usage_assignments.csv,ng:2026-05-14:responsorial-psalm:1,2026-05-14,,,ps47_2_3_6_7_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|ascension_of_the_lord|day||,2,NG,celebration,ascension_of_the_lord,day,,,,,,,,"ps98:1,2-3ab,3cd-4",The Lord has shown his deliverance to the nations.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/090524/,Douay-Rheims,ps98_1_2_3ab_3cd_4,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|ascension_of_the_lord|day||,3,NG,celebration,ascension_of_the_lord,day,,,,,,,,"ps98:1,2-3ab,3cd-4",The Lord has shown his deliverance to the nations. Or: Alleluia.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/090524/,Douay-Rheims,ps98_1_2_3ab_3cd_4,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,1,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,2,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,3,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|augustine_of_canterbury|day||,4,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,5,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|augustine_of_canterbury|day||,6,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,7,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_of_canterbury|day||,8,NG,celebration,augustine_of_canterbury,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_zhao_rong|day||,1,NG,celebration,augustine_zhao_rong,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_zhao_rong|day||,2,NG,celebration,augustine_zhao_rong,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_zhao_rong|day||,3,NG,celebration,augustine_zhao_rong,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|augustine_zhao_rong|day||,4,NG,celebration,augustine_zhao_rong,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|A|,1,NG,celebration,baptism_of_the_lord,day,,,,,A,,,"ps29:1a,2,3ac-4,3b,9c-10",The Lord will bless his people with peace.,nigeria_psalm_usage_assignments.csv,ng:2026-01-11:responsorial-psalm:1,2026-01-11,,,ps29_1a_2_3ac_4_3b_9c_10,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|baptism_of_the_lord|day|A|,2,NG,celebration,baptism_of_the_lord,day,,,,,A,,,"isa12:2-3,4bcd,5-6",You will draw water joyfully from the springs of salvation.,standard_lectionary_complete.csv,,,,,isa12_2_3_4bcd_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|A|,3,NG,celebration,baptism_of_the_lord,day,,,,,A,,,"ps104:1b-2,3-4,24-25,27-28,29-30","O bless the Lord, my soul.",standard_lectionary_complete.csv,,,,,ps104_1b_2_3_4_24_25_27_28_29_30,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|A|,4,NG,celebration,baptism_of_the_lord,day,,,,,A,,,"ps29:1-2,3-4,3,9-10",The Lord will bless his people with peace.,standard_lectionary_complete.csv,,,,,ps29_1_2_3_4_3_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|B|,1,NG,celebration,baptism_of_the_lord,day,,,,,B,,,"isa12:2-3,4bcd,5-6",You will draw water joyfully from the springs of salvation.,standard_lectionary_complete.csv,,,,,isa12_2_3_4bcd_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|B|,2,NG,celebration,baptism_of_the_lord,day,,,,,B,,,"ps104:1b-2,3-4,24-25,27-28,29-30","O bless the Lord, my soul.",standard_lectionary_complete.csv,,,,,ps104_1b_2_3_4_24_25_27_28_29_30,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|B|,3,NG,celebration,baptism_of_the_lord,day,,,,,B,,,"ps29:1-2,3-4,3,9-10",The Lord will bless his people with peace.,standard_lectionary_complete.csv,,,,,ps29_1_2_3_4_3_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|C|,1,NG,celebration,baptism_of_the_lord,day,,,,,C,,,"ps104:1b-2,3-4,24-25,27-28,29-30","O bless the Lord, my soul",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/120125/,Douay-Rheims,ps104_1b_2_3_4_24_25_27_28_29_30,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|C|,2,NG,celebration,baptism_of_the_lord,day,,,,,C,,,"isa12:2-3,4bcd,5-6",You will draw water joyfully from the springs of salvation.,standard_lectionary_complete.csv,,,,,isa12_2_3_4bcd_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day|C|,3,NG,celebration,baptism_of_the_lord,day,,,,,C,,,"ps29:1-2,3-4,3,9-10",The Lord will bless his people with peace.,standard_lectionary_complete.csv,,,,,ps29_1_2_3_4_3_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|baptism_of_the_lord|day||,1,NG,celebration,baptism_of_the_lord,day,,,,,,,,"isaiah12:2-3,4bcd,5-6",You will draw water joyfully from the springs of salvation.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/080124/,Douay-Rheims,local_rsvce:expanded:67b7f95f888677c6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bartholomew_apostle|day||,1,NG,celebration,bartholomew_apostle,day,,,,,,,,"ps145:10-11,12-13ab,17-18","Your saints, O Lord, make known the glory of your reign.",nigeria_psalm_usage_assignments.csv,ng:2026-08-24:responsorial-psalm:1,2026-08-24,,,ps145_10_11_12_13ab_17_18,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|bartholomew_apostle|day||,2,NG,celebration,bartholomew_apostle,day,,,,,,,,"ps145:10-11,12-13,17-18","Your saints, O Lord, make known the glory of your reign",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/240824/,Douay-Rheims,ps145_10_11_12_13_17_18,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bartholomew_apostle|day||,3,NG,celebration,bartholomew_apostle,day,,,,,,,,"ps145:10-13,17-18","Your friends make known, O Lord, the glorious splendor of your kingdom.",memorial_feasts.csv,,,,,local_rsvce:expanded:ca43673dba4a5f55,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bede_the_venerable|day||,1,NG,celebration,bede_the_venerable,day,,,,,,,,"ps119:9-10,11-12,13-14","Lord, teach me your decrees.",memorial_feasts.csv,,,,,ps119_9_10_11_12_13_14,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bede_the_venerable|day||,2,NG,celebration,bede_the_venerable,day,,,,,,,,"ps19:7,8,9,10","The judgments of the Lord are true, and all of them are just.",memorial_feasts.csv,,,,,ps19_7_8_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bede_the_venerable|day||,3,NG,celebration,bede_the_venerable,day,,,,,,,,"ps37:3-4,5-6,30-31",The mouths of the just murmur wisdom.,memorial_feasts.csv,ng:reconstructed:8c4665aa51293035,,,,ps37_3_4_5_6_30_31,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|bernardine_of_siena|day||,1,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,2,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,3,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|bernardine_of_siena|day||,4,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,5,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|bernardine_of_siena|day||,6,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,7,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,8,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,9,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps103:1-2,3-4,8-9,13-14,17-18a","O bless the Lord, my soul!",memorial_feasts.csv,,,,,local_rsvce:expanded:a23963e8ba7768b2,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,10,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps112:1-2,3-4,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:a2598f66f2117110,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,11,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps112:1-2,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,ps112_1_2_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,12,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,13,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps128:1-2,3-4,5-6",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:4115d7f061b9dec9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,14,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps131:1,2-3a","In you, Lord, I have found my peace.",memorial_feasts.csv,,,,,local_rsvce:expanded:c554d668e32bfa75,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,15,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps15:1a+2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:d8a4c685fc2a8ecd,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,16,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps15:1a,2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:b2b47e3b4171ad7b,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,17,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps16:1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,ps16_1_2a_5_7_8_11,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|bernardine_of_siena|day||,18,NG,celebration,bernardine_of_siena,day,,,,,,,,"ps1:1-2,3,4-6",Happy are they who delight in the law of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:1add7841ef32e023,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
